INFO:root:Sun Sep 24 12:32:22 2017: log started
INFO:root:Sun Sep 24 12:32:22 2017: Opening JSON /home/daniel/python_projects/sim/data/json/first_names_male.json
INFO:root:Sun Sep 24 12:32:22 2017: Opening JSON /home/daniel/python_projects/sim/data/json/first_names_female.json
INFO:root:Sun Sep 24 12:32:22 2017: Opening JSON /home/daniel/python_projects/sim/data/json/family_names.json
INFO:root:Sun Sep 24 12:32:22 2017: Opening JSON /home/daniel/python_projects/sim/data/json/place_names.json
INFO:root:Sun Sep 24 12:32:22 2017: Opening JSON /home/daniel/python_projects/sim/data/json/idle_actions.json
INFO:root:Sun Sep 24 12:32:22 2017: Initiating Urwid
INFO:root:Sun Sep 24 12:32:43 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:43 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:43 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:43 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:43 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:43 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:43 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:43 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:43 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:44 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:44 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:44 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:44 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:44 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:44 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:44 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:44 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:44 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:44 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:44 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:44 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:44 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:44 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:44 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:44 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:45 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:45 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:45 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:45 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:45 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:45 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:45 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:45 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:45 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:45 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:45 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:45 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:46 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:46 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:46 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:46 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:46 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:46 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:46 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:46 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:46 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:46 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:46 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:46 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:47 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:47 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:47 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:47 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:47 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:47 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:47 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:47 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:47 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:47 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:47 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:47 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:47 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:47 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:47 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:47 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:48 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:48 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:48 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:48 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:48 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:48 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:48 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:48 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:49 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:49 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:49 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:49 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:49 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:49 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:49 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:49 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:49 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:49 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:49 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:49 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:49 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:49 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:49 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:49 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>, <food.Bacon instance at 0x7f1779420f80>]
INFO:root:Sun Sep 24 12:32:50 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:50 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:50 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:50 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:50 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:50 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:50 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:50 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:51 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:51 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:51 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:51 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:51 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:51 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:51 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:51 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:51 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:51 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:51 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:51 2017: Pearle Bucheli [<food.Pineapple instance at 0x7f1779420758>, <food.Banana instance at 0x7f17794207a0>, <food.Pineapple instance at 0x7f17794207e8>]
INFO:root:Sun Sep 24 12:32:51 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:51 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:51 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:51 2017: Jeffery Ahlf [<food.Banana instance at 0x7f17794209e0>, <food.Waffle instance at 0x7f1779420a28>, <food.Pineapple instance at 0x7f1779420a70>]
INFO:root:Sun Sep 24 12:32:52 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:52 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:52 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:52 2017: Sandy Cropley [<food.Bacon instance at 0x7f1779420c68>, <food.Bacon instance at 0x7f1779420cb0>, <food.Pineapple instance at 0x7f1779420cf8>]
INFO:root:Sun Sep 24 12:32:52 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>]
INFO:root:Sun Sep 24 12:32:52 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>]
INFO:root:Sun Sep 24 12:32:52 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>]
INFO:root:Sun Sep 24 12:32:52 2017: Chanda Holeman [<food.Banana instance at 0x7f1779420ef0>, <food.Pineapple instance at 0x7f1779420f38>]
INFO:root:Sun Sep 24 12:32:52 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:52 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:52 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:52 2017: Chaya Lisowe [<food.Rice instance at 0x7f177942d248>, <food.Bacon instance at 0x7f177942d290>, <food.Bacon instance at 0x7f177942d2d8>]
INFO:root:Sun Sep 24 12:32:52 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:52 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:52 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:52 2017: Monte Dimperio [<food.Bacon instance at 0x7f177942d758>, <food.Pineapple instance at 0x7f177942d7a0>, <food.Bacon instance at 0x7f177942d7e8>]
INFO:root:Sun Sep 24 12:32:53 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:53 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:53 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:53 2017: Ahmad Tafreshi [<food.Waffle instance at 0x7f1779420248>, <food.Banana instance at 0x7f1779420290>, <food.Banana instance at 0x7f17794202d8>]
INFO:root:Sun Sep 24 12:32:53 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:53 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
INFO:root:Sun Sep 24 12:32:53 2017: Grover Keetch [<food.Pineapple instance at 0x7f17794204d0>, <food.Pineapple instance at 0x7f1779420518>, <food.Waffle instance at 0x7f1779420560>]
